source,target
2104,3353
2104,3354
2104,3355
2104,3356
2104,3357
2104,3358
2104,3359
2104,3360
2104,3361
2104,3362
2105,3198
2105,3199
2105,3200
2105,3201
2105,3202
2105,3203
2105,3204
2105,3205
2105,3206
2105,3207
2105,3208
2105,3209
2105,3210
2105,3211
2105,3212
2105,3213
2105,3214
2105,3215
2105,3216
2105,3217
2105,3218
2105,3219
2105,3220
2105,3221
2105,3222
2105,3223
2105,3224
2105,3225
2105,3226
2105,3227
2105,3228
2105,3229
2105,3230
2105,3231
2105,3232
2105,3233
2105,3234
2105,3235
2105,3236
2105,3237
2105,3238
2105,3239
2105,3240
2105,3241
2105,3242
2105,3243
2105,3244
2105,3245
2105,3246
2105,3247
2105,3248
2105,3249
2105,3250
2105,3251
2105,3252
2105,3253
2108,3297
2108,3509
2108,3693
2108,3699
2108,3700
2108,3701
2108,3702
2108,3703
2108,3704
2109,3705
2110,3365
2110,3372
2110,3373
2110,3374
2110,3375
2110,3376
2110,3377
2110,3378
2110,3706
2110,3707
2111,3708
2111,3709
2111,3710
2113,3711
2113,3712
2114,3251
2114,3297
2114,3324
2114,3693
2114,3713
2114,3714
2115,3543
2115,3544
2115,3638
2115,3715
2116,3251
2116,3320
2116,3693
2117,3716
2118,3328
2118,3329
2118,3333
2118,3693
2118,3717
2118,3718
2118,3719
2118,3720
2119,3326
2120,3325
2120,3326
2121,3705
2122,3376
2122,3549
2122,3550
2122,3721
2122,3722
2123,3194
2123,3290
2123,3320
2123,3490
2123,3723
2123,3724
2123,3725
2123,3726
2124,3485
2124,3727
2125,3256
2125,3257
2125,3258
2125,3259
2125,3337
2125,3544
2125,3546
2125,3635
2125,3636
2125,3637
2125,3638
2125,3639
2125,3641
2125,3644
2127,3320
2128,3255
2128,3341
2128,3635
2128,3728
2128,3729
2128,3730
2129,3376
2129,3549
2129,3550
2129,3721
2129,3722
2129,3731
2129,3732
2129,3733
2130,3196
2130,3197
2132,3325
2132,3326
2133,3241
2133,3263
2133,3650
2133,3734
2133,3735
2133,3736
2133,3737
2133,3738
2133,3739
2133,3740
2134,3485
2134,3741
2136,3415
2136,3742
2137,3743
2138,3297
2138,3320
2138,3744
2138,3745
2138,3746
2138,3747
2139,3264
2139,3485
2139,3748
2140,3266
2140,3610
2140,3749
2141,3225
2141,3277
2141,3436
2141,3450
2141,3451
2141,3453
2141,3486
2141,3487
2141,3488
2141,3489
2141,3634
2141,3750
2141,3751
2141,3752
2141,3753
2141,3754
2141,3755
2141,3756
2142,3325
2142,3326
2143,3196
2143,3197
2144,3677
2145,3186
2145,3188
2145,3192
2146,3443
2146,3757
2147,3236
2147,3281
2147,3330
2147,3331
2147,3758
2147,3759
2148,3408
2148,3542
2149,3263
2149,3382
2149,3735
2149,3736
2149,3737
2149,3738
2149,3739
2149,3760
2149,3761
2149,3762
2150,3328
2150,3329
2150,3333
2150,3449
2150,3560
2150,3756
2151,3677
2152,3193
2152,3479
2153,3216
2154,3337
2154,3763
2155,3516
2155,3517
2155,3518
2155,3519
2155,3520
2155,3521
2155,3764
2156,3297
2156,3765
2156,3766
2156,3767
2156,3768
2156,3769
2156,3770
2157,3490
2157,3771
2157,3772
2157,3773
2158,3258
2158,3259
2158,3261
2158,3399
2158,3544
2159,3186
2159,3225
2159,3247
2159,3261
2159,3273
2159,3290
2159,3301
2159,3327
2159,3328
2159,3329
2159,3333
2159,3346
2159,3351
2159,3450
2159,3453
2159,3456
2159,3485
2159,3490
2159,3494
2159,3545
2159,3568
2159,3570
2159,3642
2159,3655
2159,3717
2159,3720
2159,3723
2159,3734
2159,3751
2159,3755
2159,3759
2159,3771
2159,3772
2159,3773
2159,3774
2159,3775
2159,3776
2159,3777
2159,3778
2159,3779
2159,3780
2159,3781
2159,3782
2159,3783
2159,3784
2159,3785
2159,3786
2159,3787
2159,3788
2159,3789
2159,3790
2159,3791
2159,3792
2159,3793
2159,3794
2159,3795
2159,3796
2159,3797
2159,3798
2159,3799
2159,3800
2159,3801
2159,3802
2159,3803
2160,3358
2161,3485
2161,3804
2162,3615
2162,3671
2162,3805
2163,3330
2163,3394
2163,3397
2163,3806
2163,3807
2163,3808
2163,3809
2163,3810
2163,3811
2164,3256
2164,3635
2164,3637
2164,3644
2165,3275
2165,3673
2165,3812
2167,3196
2167,3197
2168,3393
2168,3394
2169,3193
2169,3194
2169,3200
2169,3277
2169,3489
2169,3750
2169,3755
2169,3756
2169,3813
2169,3814
2169,3815
2169,3816
2169,3817
2170,3197
2171,3341
2171,3408
2172,3194
2172,3264
2172,3290
2172,3320
2172,3490
2172,3625
2172,3723
2172,3724
2172,3725
2172,3726
2173,3189
2173,3217
2173,3818
2173,3819
2174,3820
2174,3821
2175,3405
2175,3406
2175,3407
2176,3822
2177,3186
2177,3188
2177,3476
2179,3449
2179,3638
2180,3405
2180,3406
2180,3407
2181,3823
2181,3824
2182,3436
2182,3450
2182,3453
2182,3754
2182,3755
2182,3825
2183,3729
2183,3826
2184,3264
2184,3827
2185,3193
2185,3446
2186,3828
2187,3634
2187,3829
2187,3830
2187,3831
2188,3832
2188,3833
2188,3834
2189,3614
2189,3835
2189,3836
2189,3837
2190,3542
2190,3583
2190,3585
2190,3638
2190,3642
2190,3643
2190,3751
2190,3780
2190,3781
2190,3790
2190,3791
2190,3792
2190,3793
2190,3794
2190,3801
2190,3802
2190,3838
2190,3839
2191,3290
2191,3297
2191,3320
2191,3334
2191,3364
2191,3542
2191,3655
2191,3670
2191,3840
2191,3841
2192,3216
2192,3842
2193,3248
2193,3291
2193,3328
2193,3416
2193,3523
2193,3535
2193,3581
2193,3646
2193,3649
2193,3682
2193,3718
2193,3720
2193,3830
2193,3843
2193,3844
2193,3845
2193,3846
2193,3847
2193,3848
2193,3849
2193,3850
2193,3851
2193,3852
2193,3853
2194,3364
2194,3670
2195,3542
2195,3543
2195,3544
2196,3438
2196,3440
2196,3441
2196,3456
2196,3493
2197,3231
2197,3254
2197,3854
2198,3193
2198,3194
2198,3855
2199,3553
2200,3270
2200,3511
2200,3512
2200,3856
2200,3857
2200,3858
2200,3859
2200,3860
2201,3330
2201,3331
2201,3397
2201,3806
2201,3807
2201,3808
2201,3809
2201,3810
2201,3861
2202,3325
2202,3326
2203,3756
2203,3862
2204,3263
2204,3303
2204,3863
2204,3864
2204,3865
2204,3866
2204,3867
2204,3868
2204,3869
2204,3870
2204,3871
2204,3872
2204,3873
2204,3874
2204,3875
2205,3485
2205,3804
2205,3876
2205,3877
2205,3878
2206,3341
2206,3353
2206,3362
2207,3879
2208,3253
2209,3190
2209,3763
2210,3360
2211,3443
2211,3757
2212,3366
2212,3379
2212,3380
2212,3381
2212,3706
2212,3707
2212,3880
2212,3881
2213,3193
2213,3446
2216,3392
2216,3397
2217,3320
2217,3409
2217,3410
2218,3186
2218,3188
2218,3476
2219,3687
2220,3469
2220,3485
2221,3485
2221,3804
2222,3882
2222,3883
2223,3326
2224,3251
2224,3332
2224,3562
2224,3884
2224,3885
2224,3886
2225,3249
2225,3365
2225,3376
2225,3377
2225,3378
2225,3549
2225,3550
2225,3551
2225,3552
2226,3485
2226,3887
2227,3325
2227,3326
2228,3193
2228,3492
2228,3804
2229,3200
2229,3264
2229,3813
2229,3814
2229,3815
2229,3888
2229,3889
2229,3890
2229,3891
2229,3892
2229,3893
2229,3894
2229,3895
2229,3896
2229,3897
2229,3898
2229,3899
2230,3325
2230,3326
2231,3705
2232,3186
2232,3188
2232,3900
2233,3186
2233,3188
2233,3192
2234,3186
2235,3406
2236,3358
2236,3415
2236,3441
2236,3442
2236,3456
2236,3490
2236,3491
2236,3492
2236,3495
2237,3193
2237,3413
2237,3586
2237,3788
2238,3443
2238,3757
2239,3254
2239,3901
2240,3256
2240,3261
2240,3637
2240,3644
2241,3256
2241,3257
2241,3258
2241,3259
2241,3544
2241,3635
2241,3636
2241,3637
2241,3638
2241,3639
2241,3644
2243,3270
2243,3272
2243,3327
2243,3511
2243,3512
2243,3609
2243,3773
2243,3856
2243,3859
2243,3860
2243,3902
2243,3903
2244,3904
2245,3214
2245,3408
2245,3450
2245,3453
2245,3486
2245,3487
2245,3488
2245,3489
2245,3490
2245,3634
2245,3643
2245,3717
2245,3720
2245,3723
2245,3734
2245,3752
2245,3754
2245,3755
2245,3756
2245,3771
2245,3773
2245,3776
2245,3779
2245,3795
2245,3803
2245,3831
2245,3905
2245,3906
2245,3907
2245,3908
2245,3909
2245,3910
2245,3911
2247,3756
2247,3906
2248,3912
2249,3913
2249,3914
2250,3258
2250,3259
2250,3261
2251,3393
2251,3394
2252,3365
2252,3366
2252,3367
2252,3368
2252,3369
2252,3370
2252,3371
2252,3372
2252,3373
2252,3374
2252,3375
2252,3376
2252,3377
2252,3378
2252,3379
2252,3380
2252,3381
2253,3328
2253,3329
2253,3333
2253,3414
2253,3415
2253,3619
2253,3782
2253,3915
2253,3916
2253,3917
2253,3918
2253,3919
2253,3920
2253,3921
2253,3922
2253,3923
2253,3924
2253,3925
2253,3926
2253,3927
2255,3256
2255,3257
2255,3258
2255,3259
2255,3337
2255,3544
2255,3546
2255,3635
2255,3636
2255,3637
2255,3638
2255,3639
2255,3644
2256,3213
2256,3234
2256,3342
2256,3351
2256,3355
2256,3360
2256,3581
2256,3647
2256,3928
2256,3929
2256,3930
2256,3931
2256,3932
2256,3933
2257,3934
2257,3935
2258,3936
2258,3937
2259,3542
2259,3544
2259,3872
2259,3938
2259,3939
2260,3883
2261,3256
2261,3257
2261,3259
2261,3261
2261,3408
2261,3449
2261,3544
2261,3583
2261,3634
2261,3635
2261,3636
2261,3637
2261,3638
2261,3639
2261,3640
2261,3641
2261,3642
2261,3643
2261,3644
2261,3759
2262,3499
2262,3507
2262,3702
2262,3940
2262,3941
2262,3942
2263,3321
2263,3322
2264,3297
2264,3413
2264,3485
2264,3493
2264,3943
2264,3944
2265,3186
2265,3945
2266,3328
2266,3329
2266,3333
2266,3415
2266,3545
2266,3546
2267,3946
2268,3408
2269,3671
2270,3708
2271,3255
2271,3542
2271,3546
2271,3709
2271,3728
2271,3939
2274,3330
2274,3331
2274,3397
2274,3684
2274,3688
2274,3947
2275,3806
2275,3948
2276,3523
2276,3535
2276,3622
2276,3623
2276,3624
2276,3632
2276,3884
2276,3949
2276,3950
2277,3490
2277,3771
2277,3772
2277,3773
2277,3951
2278,3249
2278,3365
2278,3376
2278,3377
2278,3378
2278,3549
2278,3550
2278,3551
2278,3552
2279,3300
2279,3301
2279,3328
2279,3329
2279,3330
2279,3333
2280,3256
2280,3337
2280,3544
2280,3546
2280,3635
2280,3637
2280,3638
2280,3644
2281,3198
2281,3199
2281,3200
2281,3201
2281,3202
2281,3203
2281,3204
2281,3205
2281,3206
2281,3207
2281,3208
2281,3209
2281,3210
2281,3211
2281,3212
2281,3213
2281,3214
2281,3215
2281,3216
2281,3217
2281,3218
2281,3219
2281,3220
2281,3221
2281,3222
2281,3223
2281,3224
2281,3225
2281,3226
2281,3227
2281,3228
2281,3229
2281,3230
2281,3231
2281,3232
2281,3233
2281,3234
2281,3235
2281,3236
2281,3237
2281,3238
2281,3239
2281,3240
2281,3241
2281,3242
2281,3243
2281,3244
2281,3245
2281,3246
2281,3247
2281,3248
2281,3249
2281,3250
2281,3251
2281,3252
2281,3253
2281,3264
2282,3705
2283,3193
2283,3211
2283,3274
2283,3290
2283,3295
2283,3297
2283,3301
2283,3308
2283,3317
2283,3328
2283,3329
2283,3333
2283,3414
2283,3415
2283,3416
2283,3434
2283,3451
2283,3487
2283,3540
2283,3541
2283,3545
2283,3566
2283,3570
2283,3574
2283,3605
2283,3634
2283,3642
2283,3718
2283,3734
2283,3742
2283,3750
2283,3754
2283,3756
2283,3796
2283,3800
2283,3803
2283,3829
2283,3831
2283,3923
2283,3926
2283,3952
2283,3953
2283,3954
2283,3955
2283,3956
2283,3957
2283,3958
2283,3959
2283,3960
2283,3961
2283,3962
2283,3963
2283,3964
2283,3965
2283,3966
2283,3967
2283,3968
2284,3325
2284,3326
2285,3741
2286,3297
2286,3324
2286,3500
2286,3693
2286,3714
2287,3190
2287,3337
2287,3443
2287,3444
2287,3969
2288,3213
2288,3243
2288,3281
2288,3288
2288,3306
2288,3338
2288,3339
2288,3340
2288,3341
2288,3342
2288,3344
2288,3345
2288,3346
2288,3348
2288,3350
2288,3351
2288,3352
2288,3353
2288,3354
2288,3355
2288,3356
2288,3357
2288,3358
2288,3359
2288,3360
2288,3361
2288,3362
2289,3882
2289,3883
2290,3190
2290,3337
2290,3969
2291,3225
2291,3264
2291,3451
2291,3452
2291,3565
2291,3625
2291,3652
2291,3655
2291,3656
2291,3933
2291,3970
2291,3971
2291,3972
2292,3973
2293,3585
2293,3728
2293,3974
2293,3975
2294,3705
2295,3415
2295,3796
2296,3193
2296,3479
2296,3480
2297,3297
2297,3500
2298,3297
2298,3413
2298,3485
2298,3693
2298,3713
2298,3748
2298,3976
2299,3193
2299,3194
2299,3855
2300,3256
2300,3337
2300,3544
2300,3546
2300,3635
2300,3637
2300,3638
2300,3644
2302,3193
2302,3320
2302,3977
2302,3978
2303,3198
2303,3199
2303,3200
2303,3201
2303,3202
2303,3203
2303,3204
2303,3205
2303,3206
2303,3207
2303,3208
2303,3209
2303,3210
2303,3211
2303,3212
2303,3213
2303,3214
2303,3215
2303,3216
2303,3217
2303,3218
2303,3219
2303,3220
2303,3221
2303,3222
2303,3223
2303,3224
2303,3225
2303,3226
2303,3227
2303,3228
2303,3229
2303,3230
2303,3231
2303,3232
2303,3233
2303,3234
2303,3235
2303,3236
2303,3237
2303,3238
2303,3239
2303,3240
2303,3241
2303,3242
2303,3243
2303,3244
2303,3245
2303,3246
2303,3247
2303,3248
2303,3249
2303,3250
2303,3251
2303,3252
2303,3253
2303,3264
2304,3326
2305,3325
2305,3326
2306,3205
2306,3213
2306,3342
2306,3351
2306,3355
2306,3360
2306,3685
2306,3738
2306,3928
2306,3979
2307,3485
2307,3748
2308,3705
2308,3757
2309,3470
2309,3485
2309,3652
2309,3855
2309,3969
2309,3980
2310,3325
2310,3326
2311,3903
2312,3254
2313,3831
2313,3907
2313,3908
2313,3909
2313,3910
2314,3264
2314,3627
2314,3885
2314,3895
2314,3981
2314,3982
2316,3213
2316,3243
2316,3281
2316,3288
2316,3306
2316,3338
2316,3339
2316,3340
2316,3341
2316,3342
2316,3343
2316,3344
2316,3345
2316,3346
2316,3347
2316,3348
2316,3349
2316,3350
2316,3351
2316,3352
2316,3353
2316,3354
2316,3355
2316,3356
2316,3357
2316,3358
2316,3359
2316,3360
2316,3361
2316,3362
2317,3292
2317,3397
2317,3672
2317,3848
2317,3983
2317,3984
2317,3985
2318,3186
2319,3320
2319,3414
2319,3729
2319,3986
2319,3987
2319,3988
2319,3989
2320,3286
2321,3413
2321,3485
2321,3990
2322,3469
2322,3485
2323,3584
2324,3449
2324,3756
2324,3906
2325,3330
2325,3331
2325,3397
2325,3553
2325,3991
2325,3992
2325,3993
2325,3994
2326,3264
2327,3542
2327,3709
2327,3995
2327,3996
2327,3997
2327,3998
2328,3544
2328,3638
2328,3640
2328,3709
2328,3710
2329,3705
2329,3999
2330,3882
2330,3883
2331,3328
2331,3329
2331,3333
2331,3414
2331,3415
2331,3957
2331,3960
2331,4000
2331,4001
2331,4002
2331,4003
