,node_index
OTAR_0000017,13813
EFO_0005741,13814
EFO_0009690,13815
EFO_0000651,13816
MONDO_0024297,13817
EFO_0001379,13818
EFO_0009605,13819
EFO_0010282,13820
MONDO_0045024,13821
OTAR_0000018,13822
OTAR_0000006,13823
EFO_0005803,13824
EFO_0010285,13825
OTAR_0000010,13826
MONDO_0024458,13827
EFO_0000618,13828
EFO_0000319,13829
EFO_0000540,13830
MONDO_0002025,13831
OTAR_0000009,13832
GO_0008150,13833
MONDO_0021205,13834
OTAR_0000014,13835
EFO_0005932,13836
