,node_index
EFO_0007431,6963
EFO_0007481,6964
EFO_0008597,6965
EFO_0009143,6966
EFO_0009624,6967
EFO_1001319,6968
EFO_1001871,6969
Orphanet_101009,6970
Orphanet_1178,6971
EFO_0004252,6972
EFO_0005882,6973
EFO_0006951,6974
EFO_0007129,6975
EFO_0007227,6976
EFO_0009641,6977
EFO_0009858,6978
EFO_0010059,6979
EFO_1000177,6980
EFO_1000272,6981
EFO_1000514,6982
EFO_1000960,6983
EFO_1001070,6984
EFO_1001355,6985
EFO_1001392,6986
EFO_1001406,6987
EFO_1001761,6988
EFO_0005429,6989
EFO_0006339,6990
EFO_0007592,6991
EFO_0007668,6992
EFO_0007674,6993
EFO_0008569,6994
EFO_0008616,6995
EFO_0009472,6996
EFO_1000317,6997
EFO_1000669,6998
EFO_1000814,6999
EFO_1001076,7000
EFO_1001309,7001
EFO_1001413,7002
EFO_1001436,7003
Orphanet_100998,7004
EFO_0004125,7005
EFO_0004278,7006
EFO_0007232,7007
EFO_0007239,7008
EFO_0007300,7009
EFO_0007314,7010
EFO_0007666,7011
EFO_0009706,7012
EFO_1000704,7013
EFO_1001274,7014
EFO_1001275,7015
EFO_1001371,7016
EFO_1001479,7017
Orphanet_101085,7018
EFO_0004321,7019
EFO_0004686,7020
EFO_0007276,7021
EFO_0007755,7022
EFO_0009543,7023
EFO_0009681,7024
EFO_0010659,7025
EFO_0010688,7026
EFO_1000206,7027
EFO_1000340,7028
EFO_1000597,7029
EFO_1000938,7030
EFO_1001043,7031
EFO_1001153,7032
EFO_1001930,7033
EFO_0004334,7034
EFO_0005250,7035
EFO_0007051,7036
EFO_0007586,7037
EFO_0007671,7038
EFO_0008618,7039
EFO_0009160,7040
EFO_0009195,7041
EFO_0009842,7042
EFO_1000041,7043
EFO_1000046,7044
EFO_1001130,7045
EFO_1001286,7046
EFO_1002014,7047
Orphanet_1177,7048
EFO_0006792,7049
EFO_0007163,7050
EFO_0007527,7051
EFO_0009030,7052
EFO_0009200,7053
EFO_0010645,7054
EFO_0011055,7055
EFO_1000417,7056
EFO_1000437,7057
EFO_1000807,7058
EFO_1001772,7059
Orphanet_100984,7060
Orphanet_101041,7061
EFO_0006471,7062
EFO_0007510,7063
EFO_0009033,7064
EFO_0009158,7065
EFO_0010131,7066
EFO_0010255,7067
EFO_0010656,7068
EFO_1000202,7069
EFO_1000481,7070
EFO_1000562,7071
EFO_1000633,7072
EFO_1000741,7073
Orphanet_101078,7074
EFO_0007235,7075
EFO_0008518,7076
EFO_0009024,7077
EFO_0009164,7078
EFO_1000821,7079
EFO_1001081,7080
Orphanet_100016,7081
Orphanet_1046,7082
EFO_0004562,7083
EFO_0004595,7084
EFO_0004712,7085
EFO_0005657,7086
EFO_0007132,7087
EFO_0008553,7088
EFO_0008606,7089
EFO_0009034,7090
EFO_0009170,7091
EFO_0009506,7092
EFO_0010253,7093
EFO_1000439,7094
EFO_1000473,7095
EFO_1000511,7096
EFO_1000685,7097
EFO_1000947,7098
Orphanet_103912,7099
Orphanet_1064,7100
EFO_0004335,7101
EFO_0004714,7102
EFO_0009154,7103
EFO_0010632,7104
EFO_1000339,7105
EFO_1000584,7106
EFO_1000651,7107
EFO_1000864,7108
EFO_1000967,7109
EFO_1001517,7110
Orphanet_101001,7111
Orphanet_101081,7112
EFO_0007423,7113
EFO_0008532,7114
EFO_0009848,7115
EFO_1000181,7116
EFO_1000420,7117
EFO_1000733,7118
EFO_1001023,7119
EFO_1001163,7120
EFO_1001343,7121
EFO_1001868,7122
Orphanet_118,7123
EFO_0007676,7124
EFO_0009301,7125
EFO_0009844,7126
EFO_0010565,7127
EFO_1000102,7128
EFO_1000354,7129
EFO_1000711,7130
EFO_1001839,7131
Orphanet_1174,7132
EFO_0007258,7133
EFO_0009296,7134
EFO_0009466,7135
EFO_0009780,7136
EFO_0010274,7137
EFO_1000192,7138
EFO_1000907,7139
EFO_1001011,7140
EFO_1001255,7141
EFO_1001983,7142
Orphanet_1188,7143
EFO_0005195,7144
EFO_0005305,7145
EFO_0007137,7146
EFO_0007168,7147
EFO_0007455,7148
EFO_0009637,7149
EFO_0009909,7150
EFO_1000077,7151
EFO_1000186,7152
EFO_1000499,7153
EFO_1000509,7154
Orphanet_101033,7155
Orphanet_101088,7156
EFO_0005627,7157
EFO_0005678,7158
EFO_0007186,7159
EFO_0007395,7160
EFO_0007454,7161
EFO_0009032,7162
EFO_1000131,7163
EFO_1000320,7164
EFO_1000713,7165
EFO_1000736,7166
EFO_1000791,7167
EFO_1001465,7168
EFO_1001466,7169
EFO_0006916,7170
EFO_0007154,7171
EFO_0007262,7172
EFO_0007344,7173
EFO_0008325,7174
EFO_0009611,7175
EFO_0010652,7176
EFO_1000026,7177
EFO_1000406,7178
EFO_1000450,7179
EFO_1000897,7180
EFO_1001340,7181
Orphanet_1072,7182
Orphanet_119,7183
EFO_0005205,7184
EFO_0005628,7185
EFO_0009650,7186
EFO_0009669,7187
EFO_0010235,7188
EFO_0010266,7189
EFO_0010269,7190
EFO_0010740,7191
EFO_1000112,7192
EFO_1000319,7193
EFO_1000595,7194
EFO_1001819,7195
EFO_1001905,7196
EFO_1001939,7197
Orphanet_101022,7198
Orphanet_1048,7199
EFO_0005414,7200
EFO_0008510,7201
EFO_0009613,7202
EFO_0009851,7203
EFO_0010261,7204
EFO_0010971,7205
EFO_0011050,7206
EFO_1000100,7207
EFO_1000167,7208
EFO_1000383,7209
EFO_1000456,7210
EFO_1000721,7211
EFO_1001169,7212
Orphanet_100008,7213
Orphanet_1067,7214
EFO_0005288,7215
EFO_0005597,7216
EFO_0006994,7217
EFO_0010725,7218
EFO_1000245,7219
EFO_1000285,7220
EFO_1000530,7221
EFO_1000543,7222
EFO_1001253,7223
EFO_1002040,7224
Orphanet_100985,7225
Orphanet_111,7226
EFO_0005846,7227
EFO_0007867,7228
EFO_0007920,7229
EFO_0009196,7230
EFO_0009582,7231
EFO_0010661,7232
EFO_1001135,7233
Orphanet_101082,7234
EFO_0005526,7235
EFO_0006518,7236
EFO_0006926,7237
EFO_0006995,7238
EFO_0010564,7239
EFO_1000129,7240
EFO_1000168,7241
EFO_1000385,7242
EFO_1000945,7243
EFO_0005529,7244
EFO_0005855,7245
EFO_0006475,7246
EFO_0007336,7247
EFO_0007683,7248
EFO_0009008,7249
EFO_0009079,7250
EFO_0009612,7251
EFO_0009873,7252
EFO_1000318,7253
EFO_1000529,7254
EFO_1001351,7255
EFO_1001773,7256
EFO_0003911,7257
EFO_0006865,7258
EFO_0009573,7259
EFO_0009877,7260
EFO_0009964,7261
EFO_0010671,7262
EFO_0010693,7263
EFO_1000221,7264
EFO_1000254,7265
EFO_1001226,7266
EFO_1001826,7267
Orphanet_1020,7268
Orphanet_104078,7269
Orphanet_1182,7270
EFO_0004318,7271
EFO_0005322,7272
EFO_0005555,7273
EFO_0005924,7274
EFO_0007917,7275
EFO_1000322,7276
EFO_1000912,7277
EFO_1000921,7278
EFO_1001197,7279
EFO_1001796,7280
EFO_1001883,7281
EFO_1001944,7282
Orphanet_1010,7283
Orphanet_1110,7284
EFO_0004875,7285
EFO_0006791,7286
EFO_0006918,7287
EFO_0007135,7288
EFO_0007443,7289
EFO_0007815,7290
EFO_0007880,7291
EFO_0010955,7292
EFO_1000138,7293
EFO_1000395,7294
EFO_1000506,7295
EFO_1001089,7296
EFO_1001310,7297
EFO_1001461,7298
EFO_1001495,7299
EFO_1001953,7300
EFO_0007509,7301
EFO_0009907,7302
EFO_0011048,7303
EFO_1000150,7304
EFO_1000549,7305
EFO_1000995,7306
EFO_1001999,7307
Orphanet_1194,7308
EFO_0004537,7309
EFO_0007326,7310
EFO_0007390,7311
EFO_0007462,7312
EFO_0010142,7313
EFO_0010655,7314
EFO_1000145,7315
EFO_1000525,7316
EFO_1000699,7317
EFO_1000732,7318
EFO_1001305,7319
EFO_1001807,7320
EFO_1001867,7321
EFO_1001919,7322
EFO_0005687,7323
EFO_0006988,7324
EFO_0007191,7325
EFO_0008610,7326
EFO_0008623,7327
EFO_0010053,7328
EFO_1000405,7329
EFO_1000524,7330
EFO_1000572,7331
EFO_1000575,7332
EFO_1001335,7333
EFO_1001979,7334
EFO_0004708,7335
EFO_0005422,7336
EFO_0007302,7337
EFO_0007380,7338
EFO_0007983,7339
EFO_0009029,7340
EFO_0009299,7341
EFO_0010166,7342
EFO_0010252,7343
EFO_1000128,7344
EFO_1000235,7345
EFO_1000515,7346
EFO_1000559,7347
EFO_1000972,7348
EFO_1000980,7349
EFO_1001262,7350
EFO_1001331,7351
Orphanet_1114,7352
Orphanet_1145,7353
EFO_0004208,7354
EFO_0004333,7355
EFO_0007231,7356
EFO_0008496,7357
EFO_0008574,7358
EFO_0008579,7359
EFO_0009867,7360
EFO_0011062,7361
EFO_1000047,7362
EFO_1000474,7363
EFO_1001328,7364
EFO_1001498,7365
EFO_1001992,7366
Orphanet_115,7367
EFO_0006328,7368
EFO_0007189,7369
EFO_0007246,7370
EFO_0007473,7371
EFO_0007916,7372
EFO_0008540,7373
EFO_0010825,7374
EFO_1000029,7375
EFO_1000126,7376
EFO_1000137,7377
EFO_1000201,7378
EFO_1000545,7379
EFO_1001036,7380
EFO_1001294,7381
EFO_0003896,7382
EFO_0004593,7383
EFO_0005649,7384
EFO_0006740,7385
EFO_0007247,7386
EFO_0009139,7387
EFO_0009201,7388
EFO_0009782,7389
EFO_0010060,7390
EFO_1000216,7391
EFO_1000287,7392
EFO_1000410,7393
EFO_1000666,7394
EFO_1001139,7395
EFO_1001865,7396
Orphanet_1186,7397
EFO_0003949,7398
EFO_0005296,7399
EFO_0006352,7400
EFO_0007145,7401
EFO_0009408,7402
EFO_0010258,7403
EFO_1000058,7404
EFO_1000135,7405
EFO_1001003,7406
EFO_1001037,7407
EFO_1001092,7408
EFO_1001110,7409
EFO_1001249,7410
EFO_1001293,7411
Orphanet_1179,7412
EFO_0004268,7413
EFO_0005245,7414
EFO_0005625,7415
EFO_0007155,7416
EFO_0007250,7417
EFO_0007279,7418
EFO_0007501,7419
EFO_0009527,7420
EFO_0010747,7421
EFO_1000171,7422
EFO_1000492,7423
EFO_1000612,7424
EFO_0004317,7425
EFO_0004347,7426
EFO_0006511,7427
EFO_0006904,7428
EFO_0008462,7429
EFO_1000169,7430
EFO_1000257,7431
EFO_1001167,7432
EFO_1001824,7433
Orphanet_101039,7434
Orphanet_101091,7435
EFO_0003895,7436
EFO_0005576,7437
EFO_0010657,7438
EFO_1000296,7439
EFO_1000603,7440
EFO_1000742,7441
EFO_1001221,7442
EFO_1001474,7443
EFO_1001879,7444
EFO_1001957,7445
EFO_0005039,7446
EFO_0005551,7447
EFO_0005622,7448
EFO_0006816,7449
EFO_0006996,7450
EFO_0007185,7451
EFO_0007225,7452
EFO_0009373,7453
EFO_0009426,7454
EFO_1000982,7455
EFO_1001117,7456
EFO_1001762,7457
EFO_1001913,7458
EFO_1002002,7459
Orphanet_100034,7460
EFO_0007178,7461
EFO_0007871,7462
EFO_0009162,7463
EFO_0009837,7464
EFO_1000191,7465
EFO_1000264,7466
EFO_1000342,7467
EFO_1000408,7468
EFO_1000440,7469
EFO_1000496,7470
EFO_1000895,7471
EFO_1000905,7472
EFO_1001209,7473
EFO_1001440,7474
EFO_1001818,7475
EFO_0007218,7476
EFO_0007222,7477
EFO_0007310,7478
EFO_0007425,7479
EFO_0007706,7480
EFO_0008494,7481
EFO_0010055,7482
EFO_0010163,7483
EFO_0010684,7484
EFO_1000116,7485
EFO_1000291,7486
EFO_1000471,7487
EFO_1000845,7488
EFO_1000975,7489
EFO_1001027,7490
EFO_1001948,7491
Orphanet_101030,7492
Orphanet_1123,7493
EFO_0003894,7494
EFO_0004893,7495
EFO_0007148,7496
EFO_0007173,7497
EFO_0007498,7498
EFO_0008502,7499
EFO_0009380,7500
EFO_0009835,7501
EFO_0009893,7502
EFO_1000885,7503
EFO_1000954,7504
EFO_1001121,7505
EFO_1001159,7506
EFO_1001285,7507
EFO_1001330,7508
EFO_1001350,7509
EFO_1001451,7510
EFO_1001978,7511
Orphanet_100974,7512
Orphanet_101071,7513
Orphanet_1027,7514
Orphanet_1187,7515
EFO_0007293,7516
EFO_0007343,7517
EFO_0007394,7518
EFO_0007512,7519
EFO_0009447,7520
EFO_0009845,7521
EFO_0010819,7522
EFO_1000364,7523
EFO_1000472,7524
EFO_1000517,7525
EFO_1000565,7526
EFO_1000933,7527
EFO_1000936,7528
EFO_1000976,7529
EFO_1001394,7530
EFO_1001398,7531
EFO_1002028,7532
EFO_0005557,7533
EFO_0007853,7534
EFO_0008322,7535
EFO_0009087,7536
EFO_0009313,7537
EFO_0009578,7538
EFO_1000327,7539
EFO_1000401,7540
EFO_1001471,7541
EFO_1001764,7542
EFO_1001916,7543
EFO_1001942,7544
EFO_0004143,7545
EFO_0005699,7546
EFO_0007325,7547
EFO_0007340,7548
EFO_0007478,7549
EFO_0009198,7550
EFO_0009441,7551
EFO_1000247,7552
EFO_1000518,7553
EFO_1001032,7554
EFO_1001482,7555
EFO_1001989,7556
Orphanet_101010,7557
EFO_0005417,7558
EFO_0005942,7559
EFO_0007457,7560
EFO_0008605,7561
EFO_0009839,7562
EFO_0009912,7563
EFO_0010260,7564
EFO_0010748,7565
EFO_0010817,7566
EFO_1000117,7567
EFO_1000180,7568
EFO_1000538,7569
EFO_1000619,7570
EFO_1000748,7571
EFO_1000841,7572
EFO_1001383,7573
EFO_1001758,7574
Orphanet_101000,7575
EFO_0004723,7576
EFO_0006817,7577
EFO_0007147,7578
EFO_0007289,7579
EFO_0008526,7580
EFO_0008533,7581
EFO_0009616,7582
EFO_0009783,7583
EFO_0010250,7584
EFO_0010567,7585
EFO_1000583,7586
EFO_1000661,7587
EFO_1000715,7588
EFO_1000906,7589
EFO_1001120,7590
EFO_1001180,7591
EFO_1001381,7592
Orphanet_1028,7593
Orphanet_1118,7594
Orphanet_1168,7595
EFO_0005717,7596
EFO_0007919,7597
EFO_0008504,7598
EFO_0009445,7599
EFO_1000458,7600
EFO_1000505,7601
EFO_1001988,7602
Orphanet_100011,7603
Orphanet_101070,7604
Orphanet_1101,7605
EFO_0006322,7606
EFO_0006344,7607
EFO_0007290,7608
EFO_0007548,7609
EFO_0008523,7610
EFO_1000875,7611
EFO_1000963,7612
EFO_1001085,7613
EFO_1001326,7614
EFO_1001337,7615
EFO_1001515,7616
EFO_1001994,7617
Orphanet_100991,7618
EFO_0003855,7619
EFO_0004683,7620
EFO_0005690,7621
EFO_0006391,7622
EFO_0007346,7623
EFO_0007409,7624
EFO_0009094,7625
EFO_0009432,7626
EFO_0009614,7627
EFO_0010658,7628
EFO_1000152,7629
EFO_1000160,7630
EFO_1000689,7631
EFO_1001421,7632
EFO_1001927,7633
Orphanet_1106,7634
EFO_0006789,7635
EFO_0006801,7636
EFO_0007213,7637
EFO_0007434,7638
EFO_0009364,7639
EFO_0009852,7640
EFO_1000030,7641
EFO_1000857,7642
EFO_1001086,7643
Orphanet_1005,7644
EFO_0005752,7645
EFO_0008545,7646
EFO_0009021,7647
EFO_0009471,7648
EFO_0010663,7649
EFO_1000099,7650
EFO_1000314,7651
EFO_1000324,7652
EFO_1001359,7653
EFO_1001775,7654
EFO_0007224,7655
EFO_0007480,7656
EFO_0009748,7657
EFO_0009963,7658
EFO_0010152,7659
EFO_1000370,7660
EFO_1000430,7661
EFO_1000968,7662
EFO_1001445,7663
EFO_0007244,7664
EFO_0007421,7665
EFO_0007444,7666
EFO_0009035,7667
EFO_0010735,7668
EFO_1000034,7669
EFO_1000043,7670
EFO_1000156,7671
EFO_1000229,7672
EFO_1000762,7673
EFO_1001018,7674
EFO_1001042,7675
EFO_1001364,7676
EFO_1001777,7677
Orphanet_1023,7678
EFO_0006892,7679
EFO_0007537,7680
EFO_0009575,7681
EFO_0009888,7682
EFO_0010052,7683
EFO_0010278,7684
EFO_1000491,7685
EFO_1000519,7686
EFO_1000998,7687
EFO_1001202,7688
EFO_1001228,7689
EFO_1001361,7690
EFO_1001363,7691
EFO_1001420,7692
EFO_1001516,7693
EFO_1001982,7694
EFO_0004653,7695
EFO_0005624,7696
EFO_0005686,7697
EFO_0007190,7698
EFO_0007320,7699
EFO_0007483,7700
EFO_0008520,7701
EFO_0009135,7702
EFO_0009254,7703
EFO_0009382,7704
EFO_0009756,7705
EFO_1000250,7706
EFO_1000663,7707
EFO_1000780,7708
EFO_1000798,7709
EFO_1000839,7710
EFO_1001317,7711
EFO_1001428,7712
EFO_1001813,7713
EFO_1001822,7714
EFO_1001850,7715
Orphanet_100015,7716
Orphanet_101029,7717
EFO_0005400,7718
EFO_0007298,7719
EFO_0007407,7720
EFO_0009078,7721
EFO_0009144,7722
EFO_0009524,7723
EFO_0009894,7724
EFO_1000368,7725
EFO_1000500,7726
EFO_1000540,7727
EFO_1001015,7728
EFO_1001017,7729
EFO_1001189,7730
EFO_1001403,7731
EFO_1001840,7732
EFO_1001860,7733
EFO_1001943,7734
Orphanet_1021,7735
EFO_0005534,7736
EFO_0009545,7737
EFO_0010647,7738
EFO_1000332,7739
EFO_1000476,7740
Orphanet_1032,7741
EFO_0007220,7742
EFO_0009457,7743
EFO_0009478,7744
EFO_0010649,7745
EFO_1000444,7746
EFO_1000569,7747
EFO_1001016,7748
EFO_1001259,7749
EFO_1001486,7750
EFO_1001886,7751
EFO_0007414,7752
EFO_0007585,7753
EFO_0007887,7754
EFO_0007943,7755
EFO_0008347,7756
EFO_0008349,7757
EFO_0009194,7758
EFO_0009475,7759
EFO_0009677,7760
EFO_0010730,7761
EFO_0010738,7762
EFO_1000084,7763
EFO_1000399,7764
EFO_1000426,7765
EFO_1000703,7766
Orphanet_100988,7767
EFO_0005623,7768
EFO_0007243,7769
EFO_0007281,7770
EFO_0010820,7771
EFO_1000076,7772
EFO_1001054,7773
EFO_1001114,7774
EFO_1001755,7775
Orphanet_104,7776
EFO_0007146,7777
EFO_0007177,7778
EFO_0007386,7779
EFO_0007496,7780
EFO_0007549,7781
EFO_0007816,7782
EFO_0008501,7783
EFO_0008586,7784
EFO_0009846,7785
EFO_1000256,7786
EFO_1000259,7787
EFO_1000582,7788
EFO_1000622,7789
EFO_1000753,7790
EFO_1000765,7791
EFO_1000789,7792
EFO_1000888,7793
EFO_1001315,7794
EFO_1001316,7795
EFO_1001771,7796
EFO_1001774,7797
Orphanet_103910,7798
EFO_0007215,7799
EFO_0007397,7800
EFO_0007530,7801
EFO_0009152,7802
EFO_0009658,7803
EFO_0009758,7804
EFO_1000276,7805
EFO_1000455,7806
EFO_1000788,7807
EFO_1000924,7808
EFO_1001307,7809
EFO_1001808,7810
Orphanet_1115,7811
Orphanet_1122,7812
EFO_0003830,7813
EFO_0006857,7814
EFO_0010062,7815
EFO_1000064,7816
EFO_1000237,7817
EFO_1000392,7818
EFO_1001870,7819
Orphanet_100989,7820
Orphanet_1116,7821
EFO_0004906,7822
EFO_0005324,7823
EFO_0006337,7824
EFO_0007287,7825
EFO_0008490,7826
EFO_0009197,7827
EFO_0009876,7828
EFO_0009954,7829
EFO_0010164,7830
EFO_1000113,7831
EFO_1000286,7832
EFO_1000427,7833
EFO_1000594,7834
EFO_1000941,7835
EFO_1001064,7836
EFO_1001257,7837
EFO_1001792,7838
Orphanet_101150,7839
Orphanet_11,7840
EFO_0006998,7841
EFO_0007286,7842
EFO_0009036,7843
EFO_0009052,7844
EFO_0010168,7845
EFO_1000688,7846
EFO_1000850,7847
EFO_1001256,7848
EFO_1001795,7849
EFO_1001798,7850
EFO_1001805,7851
EFO_1001833,7852
Orphanet_100986,7853
EFO_0004645,7854
EFO_0007126,7855
EFO_0007476,7856
EFO_0007482,7857
EFO_0009853,7858
EFO_0011056,7859
EFO_1000081,7860
EFO_1000533,7861
EFO_1000861,7862
EFO_1000985,7863
EFO_1001389,7864
Orphanet_1078,7865
Orphanet_1129,7866
EFO_0004249,7867
EFO_0007184,7868
EFO_0008572,7869
EFO_0009427,7870
EFO_0010568,7871
EFO_1000228,7872
EFO_1000378,7873
EFO_1000816,7874
EFO_1001107,7875
EFO_1001149,7876
EFO_1001320,7877
Orphanet_101,7878
Orphanet_101111,7879
EFO_0005224,7880
EFO_0007131,7881
EFO_0008324,7882
EFO_0008621,7883
EFO_0009140,7884
EFO_0009953,7885
EFO_0010577,7886
EFO_0010670,7887
EFO_1000119,7888
EFO_1000828,7889
EFO_1000854,7890
EFO_1000965,7891
EFO_1001325,7892
EFO_1001378,7893
EFO_1001845,7894
Orphanet_101006,7895
Orphanet_1170,7896
EFO_0005600,7897
EFO_0007479,7898
EFO_0007528,7899
EFO_0009141,7900
EFO_0009308,7901
EFO_0009639,7902
EFO_0009816,7903
EFO_0010259,7904
EFO_0010679,7905
EFO_1000127,7906
EFO_1000548,7907
EFO_1001063,7908
EFO_1001893,7909
EFO_0003907,7910
EFO_0004194,7911
EFO_0004209,7912
EFO_0005223,7913
EFO_0006912,7914
EFO_0007203,7915
EFO_0008484,7916
EFO_0008515,7917
EFO_0008570,7918
EFO_0009166,7919
EFO_0009463,7920
EFO_0009476,7921
EFO_0011058,7922
EFO_1000090,7923
EFO_1000394,7924
EFO_1001106,7925
EFO_1001356,7926
EFO_1002008,7927
Orphanet_100043,7928
Orphanet_100048,7929
EFO_0006820,7930
EFO_0007153,7931
EFO_0007415,7932
EFO_0009276,7933
EFO_0009579,7934
EFO_0010178,7935
EFO_1000858,7936
EFO_1001093,7937
EFO_1001300,7938
EFO_1002011,7939
Orphanet_101351,7940
EFO_0007285,7941
EFO_0007381,7942
EFO_0007406,7943
EFO_0009168,7944
EFO_0009956,7945
EFO_0010072,7946
EFO_1000402,7947
EFO_1000480,7948
EFO_1000618,7949
EFO_1001276,7950
EFO_1001365,7951
EFO_1001450,7952
EFO_1001490,7953
EFO_1001892,7954
Orphanet_10,7955
EFO_0004596,7956
EFO_0006718,7957
EFO_0007383,7958
EFO_0007546,7959
EFO_0007838,7960
EFO_0007918,7961
EFO_0009871,7962
EFO_0010635,7963
EFO_0010651,7964
EFO_1000071,7965
EFO_1000357,7966
EFO_1000369,7967
EFO_1000815,7968
EFO_1001058,7969
EFO_1001165,7970
Orphanet_1051,7971
EFO_0005758,7972
EFO_0007149,7973
EFO_0007348,7974
EFO_0007487,7975
EFO_0009836,7976
EFO_0009866,7977
EFO_0010636,7978
EFO_1000212,7979
EFO_1000494,7980
EFO_1000682,7981
EFO_1001373,7982
EFO_1001407,7983
EFO_1001934,7984
EFO_0004616,7985
EFO_0004888,7986
EFO_0008517,7987
EFO_0008601,7988
EFO_0010562,7989
EFO_1000093,7990
EFO_1000170,7991
EFO_1000270,7992
EFO_1000451,7993
EFO_1000588,7994
EFO_1000884,7995
EFO_1001057,7996
EFO_1001187,7997
EFO_1001237,7998
EFO_1001284,7999
Orphanet_100993,8000
EFO_0006719,8001
EFO_0006954,8002
EFO_0006997,8003
EFO_0007338,8004
EFO_0008495,8005
EFO_0008557,8006
EFO_0008628,8007
EFO_0009061,8008
EFO_0009071,8009
EFO_0009149,8010
EFO_1000012,8011
EFO_1000080,8012
EFO_1000321,8013
EFO_1000604,8014
EFO_1000621,8015
EFO_1001132,8016
EFO_1001195,8017
EFO_1001438,8018
EFO_0005300,8019
EFO_0005427,8020
EFO_0007503,8021
EFO_0007632,8022
EFO_0009155,8023
EFO_0010277,8024
EFO_1000066,8025
EFO_1000804,8026
EFO_1001446,8027
EFO_1001837,8028
Orphanet_1006,8029
EFO_0003930,8030
EFO_0007926,8031
EFO_0008323,8032
EFO_1000232,8033
EFO_1000350,8034
EFO_1000944,8035
EFO_1000955,8036
EFO_1001060,8037
EFO_1001400,8038
EFO_1001424,8039
EFO_1001854,8040
EFO_1001907,8041
EFO_0004330,8042
EFO_0007240,8043
EFO_1000101,8044
EFO_1000258,8045
EFO_1000275,8046
EFO_1000564,8047
EFO_1000892,8048
EFO_1000961,8049
EFO_1001478,8050
EFO_1001493,8051
Orphanet_101028,8052
Orphanet_1113,8053
EFO_0003964,8054
EFO_0004774,8055
EFO_0006388,8056
EFO_0007228,8057
EFO_0007634,8058
EFO_0009446,8059
EFO_0009733,8060
EFO_0010970,8061
EFO_1000308,8062
EFO_1000799,8063
EFO_1000803,8064
EFO_1000966,8065
EFO_1001068,8066
EFO_1001265,8067
EFO_1001282,8068
EFO_0006889,8069
EFO_0007488,8070
EFO_0007526,8071
EFO_0009322,8072
EFO_0010648,8073
EFO_0010731,8074
EFO_1000311,8075
EFO_1000407,8076
EFO_1000640,8077
EFO_1000925,8078
EFO_1001026,8079
EFO_1001212,8080
EFO_1001299,8081
EFO_1001311,8082
EFO_1001366,8083
EFO_1001444,8084
EFO_1001459,8085
EFO_1001782,8086
EFO_1001793,8087
EFO_1001846,8088
Orphanet_101092,8089
Orphanet_1185,8090
EFO_0003874,8091
EFO_0005655,8092
EFO_0007268,8093
EFO_0008348,8094
EFO_0008511,8095
EFO_0009049,8096
EFO_0009161,8097
EFO_0009443,8098
EFO_0009692,8099
EFO_0009746,8100
EFO_0009958,8101
EFO_1000016,8102
EFO_1000175,8103
EFO_1000602,8104
EFO_1001014,8105
EFO_1001024,8106
EFO_1001933,8107
EFO_1001952,8108
Orphanet_101063,8109
Orphanet_101109,8110
EFO_0004829,8111
EFO_0005762,8112
EFO_0007313,8113
EFO_0009037,8114
EFO_0009300,8115
EFO_0009409,8116
EFO_0009647,8117
EFO_0009825,8118
EFO_0009869,8119
EFO_1000737,8120
EFO_1000962,8121
EFO_1000989,8122
EFO_1001194,8123
Orphanet_100978,8124
Orphanet_1126,8125
EFO_0003898,8126
EFO_0007256,8127
EFO_0007270,8128
EFO_0007371,8129
EFO_0007426,8130
EFO_0007682,8131
EFO_0008397,8132
EFO_0009454,8133
EFO_1000199,8134
EFO_1000273,8135
EFO_1000353,8136
EFO_1000579,8137
EFO_1001390,8138
EFO_1001821,8139
EFO_1001909,8140
EFO_1001976,8141
EFO_1002024,8142
Orphanet_101101,8143
Orphanet_1018,8144
EFO_0003956,8145
EFO_0004895,8146
EFO_0006884,8147
EFO_0007266,8148
EFO_0007418,8149
EFO_0007472,8150
EFO_0007808,8151
EFO_0009881,8152
EFO_0010132,8153
EFO_0010686,8154
EFO_1000435,8155
EFO_1000466,8156
EFO_1000578,8157
EFO_1001227,8158
EFO_1001254,8159
EFO_1001298,8160
Orphanet_101112,8161
Orphanet_1180,8162
EFO_0003952,8163
EFO_0005840,8164
EFO_0007140,8165
EFO_0007241,8166
EFO_0007439,8167
EFO_0007490,8168
EFO_0010665,8169
EFO_1000003,8170
EFO_1000338,8171
EFO_1000469,8172
EFO_1001133,8173
EFO_1001945,8174
EFO_0004212,8175
EFO_0007388,8176
EFO_0008613,8177
EFO_0009383,8178
EFO_0009850,8179
EFO_0010830,8180
EFO_1000019,8181
EFO_1001200,8182
EFO_1001268,8183
EFO_1001489,8184
EFO_1001783,8185
EFO_1001786,8186
EFO_1001827,8187
EFO_1001917,8188
EFO_1002000,8189
EFO_0004823,8190
EFO_0007197,8191
EFO_0009017,8192
EFO_0009146,8193
EFO_0009298,8194
EFO_0010280,8195
EFO_1000037,8196
EFO_1000598,8197
EFO_1000792,8198
EFO_1001080,8199
EFO_1001395,8200
EFO_1001974,8201
EFO_0004274,8202
EFO_0005239,8203
EFO_0006329,8204
EFO_0007463,8205
EFO_0007533,8206
EFO_0008587,8207
EFO_0009363,8208
EFO_0009584,8209
EFO_0010276,8210
EFO_1000386,8211
EFO_1000623,8212
EFO_1000683,8213
EFO_1000935,8214
EFO_1002020,8215
Orphanet_100054,8216
Orphanet_103907,8217
Orphanet_109,8218
EFO_0005542,8219
EFO_0005616,8220
EFO_0006321,8221
EFO_0007299,8222
EFO_0007471,8223
EFO_0007923,8224
EFO_0009460,8225
